,create_dt,Count
14561,2009-11-13,75
14562,2009-11-14,92
14563,2009-11-15,76
14564,2009-11-16,87
14565,2009-11-17,86
14566,2009-11-18,89
14567,2009-11-19,71
14568,2009-11-20,97
14569,2009-11-21,73
14570,2009-11-22,86
14571,2009-11-23,71
14572,2009-11-24,103
14573,2009-11-25,88
14574,2009-11-26,90
14575,2009-11-27,82
14576,2009-11-28,89
14577,2009-11-29,79
14578,2009-11-30,60
14579,2009-12-01,79
14580,2009-12-02,65
14581,2009-12-03,81
14582,2009-12-04,82
14583,2009-12-05,72
14584,2009-12-06,77
14585,2009-12-07,78
14586,2009-12-08,68
14587,2009-12-09,75
14588,2009-12-10,78
14589,2009-12-11,80
14590,2009-12-12,87
14591,2009-12-13,94
14592,2009-12-14,90
14593,2009-12-15,85
14594,2009-12-16,78
14595,2009-12-17,84
14596,2009-12-18,100
14597,2009-12-19,75
14598,2009-12-20,84
14599,2009-12-21,56
14600,2009-12-22,95
14601,2009-12-23,88
14602,2009-12-24,88
14603,2009-12-25,81
14604,2009-12-26,84
14605,2009-12-27,75
14606,2009-12-28,88
14607,2009-12-29,94
14608,2009-12-30,76
14609,2009-12-31,98
14610,2010-01-01,95
14611,2010-01-02,77
14612,2010-01-03,86
14613,2010-01-04,82
14614,2010-01-05,73
14615,2010-01-06,90
14616,2010-01-07,88
14617,2010-01-08,98
14618,2010-01-09,86
14619,2010-01-10,79
14620,2010-01-11,78
14621,2010-01-12,83
14622,2010-01-13,81
14623,2010-01-14,90
14624,2010-01-15,69
14625,2010-01-16,76
14626,2010-01-17,103
14627,2010-01-18,93
14628,2010-01-19,67
14629,2010-01-20,81
14630,2010-01-21,86
14631,2010-01-22,80
14632,2010-01-23,91
14633,2010-01-24,76
14634,2010-01-25,91
14635,2010-01-26,104
14636,2010-01-27,84
14637,2010-01-28,77
14638,2010-01-29,87
14639,2010-01-30,78
14640,2010-01-31,85
14641,2010-02-01,85
14642,2010-02-02,91
14643,2010-02-03,87
14644,2010-02-04,113
14645,2010-02-05,88
14646,2010-02-06,96
14647,2010-02-07,96
14648,2010-02-08,74
14649,2010-02-09,95
14650,2010-02-10,80
14651,2010-02-11,92
14652,2010-02-12,95
14653,2010-02-13,76
14654,2010-02-14,72
14655,2010-02-15,71
14656,2010-02-16,73
14657,2010-02-17,95
14658,2010-02-18,97
14659,2010-02-19,79
14660,2010-02-20,84
14661,2010-02-21,78
14662,2010-02-22,62
14663,2010-02-23,83
14664,2010-02-24,70
14665,2010-02-25,88
14666,2010-02-26,74
14667,2010-02-27,92
14668,2010-02-28,101
14669,2010-03-01,97
14670,2010-03-02,82
14671,2010-03-03,79
14672,2010-03-04,76
14673,2010-03-05,109
14674,2010-03-06,80
14675,2010-03-07,64
14676,2010-03-08,84
14677,2010-03-09,76
14678,2010-03-10,78
14679,2010-03-11,86
14680,2010-03-12,101
14681,2010-03-13,75
14682,2010-03-14,86
14683,2010-03-15,94
14684,2010-03-16,89
14685,2010-03-17,76
14686,2010-03-18,84
14687,2010-03-19,86
14688,2010-03-20,92
14689,2010-03-21,77
14690,2010-03-22,75
14691,2010-03-23,77
14692,2010-03-24,86
14693,2010-03-25,97
14694,2010-03-26,87
14695,2010-03-27,102
14696,2010-03-28,97
14697,2010-03-29,79
14698,2010-03-30,81
14699,2010-03-31,79
14700,2010-04-01,92
14701,2010-04-02,64
14702,2010-04-03,99
14703,2010-04-04,66
14704,2010-04-05,92
14705,2010-04-06,96
14706,2010-04-07,81
14707,2010-04-08,85
14708,2010-04-09,87
14709,2010-04-10,83
14710,2010-04-11,87
14711,2010-04-12,101
14712,2010-04-13,82
14713,2010-04-14,72
14714,2010-04-15,81
14715,2010-04-16,103
14716,2010-04-17,90
14717,2010-04-18,86
14718,2010-04-19,72
14719,2010-04-20,64
14720,2010-04-21,71
14721,2010-04-22,82
14722,2010-04-23,75
14723,2010-04-24,67
14724,2010-04-25,82
14725,2010-04-26,95
14726,2010-04-27,72
14727,2010-04-28,98
14728,2010-04-29,66
14729,2010-04-30,86
14730,2010-05-01,93
14731,2010-05-02,77
14732,2010-05-03,71
14733,2010-05-04,70
14734,2010-05-05,72
14735,2010-05-06,99
14736,2010-05-07,81
14737,2010-05-08,88
14738,2010-05-09,76
14739,2010-05-10,77
14740,2010-05-11,107
14741,2010-05-12,82
14742,2010-05-13,90
14743,2010-05-14,93
14744,2010-05-15,72
14745,2010-05-16,77
14746,2010-05-17,82
14747,2010-05-18,72
14748,2010-05-19,73
14749,2010-05-20,100
14750,2010-05-21,88
14751,2010-05-22,90
14752,2010-05-23,103
14753,2010-05-24,80
14754,2010-05-25,80
14755,2010-05-26,71
14756,2010-05-27,84
14757,2010-05-28,74
14758,2010-05-29,72
14759,2010-05-30,68
14760,2010-05-31,71
14761,2010-06-01,73
14762,2010-06-02,95
14763,2010-06-03,92
14764,2010-06-04,78
14765,2010-06-05,74
14766,2010-06-06,90
14767,2010-06-07,90
14768,2010-06-08,88
14769,2010-06-09,86
14770,2010-06-10,70
14771,2010-06-11,93
14772,2010-06-12,104
14773,2010-06-13,101
14774,2010-06-14,92
14775,2010-06-15,83
14776,2010-06-16,89
14777,2010-06-17,84
14778,2010-06-18,104
14779,2010-06-19,105
14780,2010-06-20,90
14781,2010-06-21,71
14782,2010-06-22,63
14783,2010-06-23,81
14784,2010-06-24,84
14785,2010-06-25,77
14786,2010-06-26,67
14787,2010-06-27,82
14788,2010-06-28,77
14789,2010-06-29,86
14790,2010-06-30,80
14791,2010-07-01,80
14792,2010-07-02,82
14793,2010-07-03,80
14794,2010-07-04,93
14795,2010-07-05,97
14796,2010-07-06,79
14797,2010-07-07,97
14798,2010-07-08,81
14799,2010-07-09,85
14800,2010-07-10,71
14801,2010-07-11,91
14802,2010-07-12,79
14803,2010-07-13,74
14804,2010-07-14,67
14805,2010-07-15,77
14806,2010-07-16,80
14807,2010-07-17,77
14808,2010-07-18,78
14809,2010-07-19,78
14810,2010-07-20,82
14811,2010-07-21,86
14812,2010-07-22,79
14813,2010-07-23,96
14814,2010-07-24,93
14815,2010-07-25,85
14816,2010-07-26,76
14817,2010-07-27,76
14818,2010-07-28,93
14819,2010-07-29,89
14820,2010-07-30,91
14821,2010-07-31,90
14822,2010-08-01,63
14823,2010-08-02,99
14824,2010-08-03,88
14825,2010-08-04,69
14826,2010-08-05,101
14827,2010-08-06,88
14828,2010-08-07,83
14829,2010-08-08,77
14830,2010-08-09,79
14831,2010-08-10,89
14832,2010-08-11,84
14833,2010-08-12,87
14834,2010-08-13,83
14835,2010-08-14,82
14836,2010-08-15,69
14837,2010-08-16,87
14838,2010-08-17,83
14839,2010-08-18,98
14840,2010-08-19,84
14841,2010-08-20,82
14842,2010-08-21,90
14843,2010-08-22,80
14844,2010-08-23,73
14845,2010-08-24,93
14846,2010-08-25,91
14847,2010-08-26,92
14848,2010-08-27,84
14849,2010-08-28,91
14850,2010-08-29,86
14851,2010-08-30,78
14852,2010-08-31,91
14853,2010-09-01,89
14854,2010-09-02,84
14855,2010-09-03,81
14856,2010-09-04,87
14857,2010-09-05,99
14858,2010-09-06,89
14859,2010-09-07,89
14860,2010-09-08,92
14861,2010-09-09,72
14862,2010-09-10,78
14863,2010-09-11,69
14864,2010-09-12,82
14865,2010-09-13,99
14866,2010-09-14,95
14867,2010-09-15,83
14868,2010-09-16,89
14869,2010-09-17,64
14870,2010-09-18,82
14871,2010-09-19,85
14872,2010-09-20,100
14873,2010-09-21,100
14874,2010-09-22,75
14875,2010-09-23,84
14876,2010-09-24,77
14877,2010-09-25,80
14878,2010-09-26,90
14879,2010-09-27,101
14880,2010-09-28,79
14881,2010-09-29,74
14882,2010-09-30,76
14883,2010-10-01,86
14884,2010-10-02,92
14885,2010-10-03,75
14886,2010-10-04,81
14887,2010-10-05,88
14888,2010-10-06,97
14889,2010-10-07,67
14890,2010-10-08,84
14891,2010-10-09,79
14892,2010-10-10,87
14893,2010-10-11,87
14894,2010-10-12,81
14895,2010-10-13,88
14896,2010-10-14,64
14897,2010-10-15,81
14898,2010-10-16,71
14899,2010-10-17,91
14900,2010-10-18,70
14901,2010-10-19,88
14902,2010-10-20,93
14903,2010-10-21,93
14904,2010-10-22,70
14905,2010-10-23,90
14906,2010-10-24,83
14907,2010-10-25,95
14908,2010-10-26,76
14909,2010-10-27,91
14910,2010-10-28,82
14911,2010-10-29,88
14912,2010-10-30,95
14913,2010-10-31,86
14914,2010-11-01,86
14915,2010-11-02,104
14916,2010-11-03,92
14917,2010-11-04,83
14918,2010-11-05,89
14919,2010-11-06,98
14920,2010-11-07,81
14921,2010-11-08,94
14922,2010-11-09,89
14923,2010-11-10,101
14924,2010-11-11,79
14925,2010-11-12,94
14926,2010-11-13,85
14927,2010-11-14,88
14928,2010-11-15,95
14929,2010-11-16,86
14930,2010-11-17,79
14931,2010-11-18,72
14932,2010-11-19,82
14933,2010-11-20,80
14934,2010-11-21,82
14935,2010-11-22,93
14936,2010-11-23,83
14937,2010-11-24,89
14938,2010-11-25,92
14939,2010-11-26,71
14940,2010-11-27,83
14941,2010-11-28,79
14942,2010-11-29,85
14943,2010-11-30,82
14944,2010-12-01,86
14945,2010-12-02,89
14946,2010-12-03,70
14947,2010-12-04,91
14948,2010-12-05,70
14949,2010-12-06,73
14950,2010-12-07,81
14951,2010-12-08,81
14952,2010-12-09,75
14953,2010-12-10,89
14954,2010-12-11,84
14955,2010-12-12,105
14956,2010-12-13,67
14957,2010-12-14,87
14958,2010-12-15,89
14959,2010-12-16,88
14960,2010-12-17,90
14961,2010-12-18,82
14962,2010-12-19,89
14963,2010-12-20,83
14964,2010-12-21,97
14965,2010-12-22,80
14966,2010-12-23,96
14967,2010-12-24,77
14968,2010-12-25,76
14969,2010-12-26,81
14970,2010-12-27,101
14971,2010-12-28,80
14972,2010-12-29,71
14973,2010-12-30,75
14974,2010-12-31,60
14975,2011-01-01,99
14976,2011-01-02,80
14977,2011-01-03,106
14978,2011-01-04,98
14979,2011-01-05,78
14980,2011-01-06,78
14981,2011-01-07,79
14982,2011-01-08,82
14983,2011-01-09,94
14984,2011-01-10,87
14985,2011-01-11,79
14986,2011-01-12,75
14987,2011-01-13,105
14988,2011-01-14,79
14989,2011-01-15,74
14990,2011-01-16,102
14991,2011-01-17,93
14992,2011-01-18,105
14993,2011-01-19,81
14994,2011-01-20,94
14995,2011-01-21,78
14996,2011-01-22,108
14997,2011-01-23,91
14998,2011-01-24,75
14999,2011-01-25,83
15000,2011-01-26,83
15001,2011-01-27,87
15002,2011-01-28,85
15003,2011-01-29,78
15004,2011-01-30,88
15005,2011-01-31,70
15006,2011-02-01,99
15007,2011-02-02,67
15008,2011-02-03,89
15009,2011-02-04,69
15010,2011-02-05,92
15011,2011-02-06,77
15012,2011-02-07,74
15013,2011-02-08,82
15014,2011-02-09,90
15015,2011-02-10,55
15016,2011-02-11,101
15017,2011-02-12,103
15018,2011-02-13,63
15019,2011-02-14,85
15020,2011-02-15,93
15021,2011-02-16,99
15022,2011-02-17,84
15023,2011-02-18,91
15024,2011-02-19,91
15025,2011-02-20,83
15026,2011-02-21,96
15027,2011-02-22,92
15028,2011-02-23,72
15029,2011-02-24,77
15030,2011-02-25,70
15031,2011-02-26,80
15032,2011-02-27,101
15033,2011-02-28,90
15034,2011-03-01,65
15035,2011-03-02,74
15036,2011-03-03,87
15037,2011-03-04,74
15038,2011-03-05,82
15039,2011-03-06,96
15040,2011-03-07,95
15041,2011-03-08,73
15042,2011-03-09,69
15043,2011-03-10,74
15044,2011-03-11,93
15045,2011-03-12,93
15046,2011-03-13,99
15047,2011-03-14,97
15048,2011-03-15,60
15049,2011-03-16,83
15050,2011-03-17,70
15051,2011-03-18,86
15052,2011-03-19,86
15053,2011-03-20,86
15054,2011-03-21,89
15055,2011-03-22,84
15056,2011-03-23,90
15057,2011-03-24,78
15058,2011-03-25,68
15059,2011-03-26,83
15060,2011-03-27,86
15061,2011-03-28,114
15062,2011-03-29,76
15063,2011-03-30,93
15064,2011-03-31,77
15065,2011-04-01,96
15066,2011-04-02,96
15067,2011-04-03,88
15068,2011-04-04,87
15069,2011-04-05,91
15070,2011-04-06,92
15071,2011-04-07,91
15072,2011-04-08,85
15073,2011-04-09,82
15074,2011-04-10,90
15075,2011-04-11,83
15076,2011-04-12,74
15077,2011-04-13,90
15078,2011-04-14,84
15079,2011-04-15,68
15080,2011-04-16,74
15081,2011-04-17,96
15082,2011-04-18,87
15083,2011-04-19,87
15084,2011-04-20,88
15085,2011-04-21,88
15086,2011-04-22,84
15087,2011-04-23,92
15088,2011-04-24,89
15089,2011-04-25,99
15090,2011-04-26,81
15091,2011-04-27,91
15092,2011-04-28,77
15093,2011-04-29,79
15094,2011-04-30,93
15095,2011-05-01,79
15096,2011-05-02,72
15097,2011-05-03,71
15098,2011-05-04,85
15099,2011-05-05,94
15100,2011-05-06,91
15101,2011-05-07,78
15102,2011-05-08,90
15103,2011-05-09,70
15104,2011-05-10,86
15105,2011-05-11,114
15106,2011-05-12,88
15107,2011-05-13,89
15108,2011-05-14,90
15109,2011-05-15,72
15110,2011-05-16,96
15111,2011-05-17,84
15112,2011-05-18,91
15113,2011-05-19,80
15114,2011-05-20,66
15115,2011-05-21,108
15116,2011-05-22,95
15117,2011-05-23,86
15118,2011-05-24,75
15119,2011-05-25,99
15120,2011-05-26,90
15121,2011-05-27,92
15122,2011-05-28,80
15123,2011-05-29,82
15124,2011-05-30,106
15125,2011-05-31,75
15126,2011-06-01,78
15127,2011-06-02,85
15128,2011-06-03,85
15129,2011-06-04,88
15130,2011-06-05,70
15131,2011-06-06,100
15132,2011-06-07,81
15133,2011-06-08,85
15134,2011-06-09,80
15135,2011-06-10,82
15136,2011-06-11,97
15137,2011-06-12,79
15138,2011-06-13,89
15139,2011-06-14,72
15140,2011-06-15,92
15141,2011-06-16,74
15142,2011-06-17,95
15143,2011-06-18,85
15144,2011-06-19,58
15145,2011-06-20,85
15146,2011-06-21,88
15147,2011-06-22,84
15148,2011-06-23,76
15149,2011-06-24,84
15150,2011-06-25,78
15151,2011-06-26,71
15152,2011-06-27,92
15153,2011-06-28,91
15154,2011-06-29,94
15155,2011-06-30,93
15156,2011-07-01,79
15157,2011-07-02,89
15158,2011-07-03,91
15159,2011-07-04,72
15160,2011-07-05,92
15161,2011-07-06,87
15162,2011-07-07,82
15163,2011-07-08,85
15164,2011-07-09,88
15165,2011-07-10,109
15166,2011-07-11,72
15167,2011-07-12,75
15168,2011-07-13,83
15169,2011-07-14,83
15170,2011-07-15,73
15171,2011-07-16,64
15172,2011-07-17,81
15173,2011-07-18,75
15174,2011-07-19,90
15175,2011-07-20,104
15176,2011-07-21,79
15177,2011-07-22,88
15178,2011-07-23,91
15179,2011-07-24,87
15180,2011-07-25,94
15181,2011-07-26,79
15182,2011-07-27,76
15183,2011-07-28,84
15184,2011-07-29,77
15185,2011-07-30,71
15186,2011-07-31,82
15187,2011-08-01,93
15188,2011-08-02,111
15189,2011-08-03,74
15190,2011-08-04,96
15191,2011-08-05,83
15192,2011-08-06,90
15193,2011-08-07,82
15194,2011-08-08,80
15195,2011-08-09,83
15196,2011-08-10,105
15197,2011-08-11,86
15198,2011-08-12,72
15199,2011-08-13,81
15200,2011-08-14,88
15201,2011-08-15,83
15202,2011-08-16,93
15203,2011-08-17,101
15204,2011-08-18,90
15205,2011-08-19,83
15206,2011-08-20,81
15207,2011-08-21,71
15208,2011-08-22,91
15209,2011-08-23,102
15210,2011-08-24,79
15211,2011-08-25,84
15212,2011-08-26,100
15213,2011-08-27,103
15214,2011-08-28,82
15215,2011-08-29,89
15216,2011-08-30,75
15217,2011-08-31,77
15218,2011-09-01,70
15219,2011-09-02,74
15220,2011-09-03,72
15221,2011-09-04,75
15222,2011-09-05,99
15223,2011-09-06,78
15224,2011-09-07,78
15225,2011-09-08,76
15226,2011-09-09,74
15227,2011-09-10,76
15228,2011-09-11,82
15229,2011-09-12,64
15230,2011-09-13,87
15231,2011-09-14,93
15232,2011-09-15,81
15233,2011-09-16,66
15234,2011-09-17,78
15235,2011-09-18,80
15236,2011-09-19,79
15237,2011-09-20,85
15238,2011-09-21,93
15239,2011-09-22,82
15240,2011-09-23,81
15241,2011-09-24,74
15242,2011-09-25,73
15243,2011-09-26,72
15244,2011-09-27,105
15245,2011-09-28,72
15246,2011-09-29,79
15247,2011-09-30,68
15248,2011-10-01,79
15249,2011-10-02,85
15250,2011-10-03,85
15251,2011-10-04,86
15252,2011-10-05,84
15253,2011-10-06,77
15254,2011-10-07,68
15255,2011-10-08,91
15256,2011-10-09,84
15257,2011-10-10,102
15258,2011-10-11,67
15259,2011-10-12,79
15260,2011-10-13,72
15261,2011-10-14,94
15262,2011-10-15,84
15263,2011-10-16,81
15264,2011-10-17,74
15265,2011-10-18,101
15266,2011-10-19,90
15267,2011-10-20,85
15268,2011-10-21,102
15269,2011-10-22,80
15270,2011-10-23,87
15271,2011-10-24,93
15272,2011-10-25,79
15273,2011-10-26,88
15274,2011-10-27,67
15275,2011-10-28,74
15276,2011-10-29,74
15277,2011-10-30,89
15278,2011-10-31,75
15279,2011-11-01,91
15280,2011-11-02,90
15281,2011-11-03,79
15282,2011-11-04,63
15283,2011-11-05,86
15284,2011-11-06,79
15285,2011-11-07,81
15286,2011-11-08,92
15287,2011-11-09,74
15288,2011-11-10,86
15289,2011-11-11,78
15290,2011-11-12,71
15291,2011-11-13,75
15292,2011-11-14,69
15293,2011-11-15,69
15294,2011-11-16,92
15295,2011-11-17,93
15296,2011-11-18,88
15297,2011-11-19,101
15298,2011-11-20,76
15299,2011-11-21,87
15300,2011-11-22,76
15301,2011-11-23,78
15302,2011-11-24,84
15303,2011-11-25,72
15304,2011-11-26,71
15305,2011-11-27,98
15306,2011-11-28,92
15307,2011-11-29,92
15308,2011-11-30,91
15309,2011-12-01,77
15310,2011-12-02,88
15311,2011-12-03,88
15312,2011-12-04,71
15313,2011-12-05,72
15314,2011-12-06,69
15315,2011-12-07,86
15316,2011-12-08,73
15317,2011-12-09,73
15318,2011-12-10,87
15319,2011-12-11,70
15320,2011-12-12,72
15321,2011-12-13,80
15322,2011-12-14,69
15323,2011-12-15,92
15324,2011-12-16,102
15325,2011-12-17,89
15326,2011-12-18,88
15327,2011-12-19,88
15328,2011-12-20,79
15329,2011-12-21,85
15330,2011-12-22,105
15331,2011-12-23,85
15332,2011-12-24,93
15333,2011-12-25,83
15334,2011-12-26,85
15335,2011-12-27,77
15336,2011-12-28,96
15337,2011-12-29,79
15338,2011-12-30,90
15339,2011-12-31,66
15340,2012-01-01,82
15341,2012-01-02,80
15342,2012-01-03,83
15343,2012-01-04,87
15344,2012-01-05,87
15345,2012-01-06,86
15346,2012-01-07,77
15347,2012-01-08,77
15348,2012-01-09,71
15349,2012-01-10,88
15350,2012-01-11,79
15351,2012-01-12,93
15352,2012-01-13,79
15353,2012-01-14,89
15354,2012-01-15,92
15355,2012-01-16,84
15356,2012-01-17,68
15357,2012-01-18,81
15358,2012-01-19,88
15359,2012-01-20,96
15360,2012-01-21,93
15361,2012-01-22,78
15362,2012-01-23,84
15363,2012-01-24,91
15364,2012-01-25,94
15365,2012-01-26,85
15366,2012-01-27,89
15367,2012-01-28,98
15368,2012-01-29,80
15369,2012-01-30,89
15370,2012-01-31,81
15371,2012-02-01,79
15372,2012-02-02,77
15373,2012-02-03,71
15374,2012-02-04,84
15375,2012-02-05,93
15376,2012-02-06,99
15377,2012-02-07,88
15378,2012-02-08,83
15379,2012-02-09,86
15380,2012-02-10,74
15381,2012-02-11,63
15382,2012-02-12,82
15383,2012-02-13,78
15384,2012-02-14,86
15385,2012-02-15,89
15386,2012-02-16,90
15387,2012-02-17,76
15388,2012-02-18,81
15389,2012-02-19,88
15390,2012-02-20,80
15391,2012-02-21,78
15392,2012-02-22,99
15393,2012-02-23,84
15394,2012-02-24,74
15395,2012-02-25,86
15396,2012-02-26,84
15397,2012-02-27,85
15398,2012-02-28,91
15399,2012-02-29,92
15400,2012-03-01,88
15401,2012-03-02,76
15402,2012-03-03,92
15403,2012-03-04,85
15404,2012-03-05,93
15405,2012-03-06,99
15406,2012-03-07,89
15407,2012-03-08,83
15408,2012-03-09,78
15409,2012-03-10,84
15410,2012-03-11,90
15411,2012-03-12,82
15412,2012-03-13,76
15413,2012-03-14,80
15414,2012-03-15,70
15415,2012-03-16,85
15416,2012-03-17,83
15417,2012-03-18,82
15418,2012-03-19,71
15419,2012-03-20,78
15420,2012-03-21,94
15421,2012-03-22,85
15422,2012-03-23,91
15423,2012-03-24,75
15424,2012-03-25,83
15425,2012-03-26,81
15426,2012-03-27,68
15427,2012-03-28,77
15428,2012-03-29,65
15429,2012-03-30,71
15430,2012-03-31,78
15431,2012-04-01,82
15432,2012-04-02,89
15433,2012-04-03,83
15434,2012-04-04,58
15435,2012-04-05,65
15436,2012-04-06,84
15437,2012-04-07,75
15438,2012-04-08,93
15439,2012-04-09,88
15440,2012-04-10,78
15441,2012-04-11,85
15442,2012-04-12,72
15443,2012-04-13,75
15444,2012-04-14,66
15445,2012-04-15,61
15446,2012-04-16,94
15447,2012-04-17,91
15448,2012-04-18,71
15449,2012-04-19,101
15450,2012-04-20,73
15451,2012-04-21,88
15452,2012-04-22,85
15453,2012-04-23,78
15454,2012-04-24,76
15455,2012-04-25,75
15456,2012-04-26,83
15457,2012-04-27,80
15458,2012-04-28,100
15459,2012-04-29,78
15460,2012-04-30,88
15461,2012-05-01,78
15462,2012-05-02,84
15463,2012-05-03,82
15464,2012-05-04,92
15465,2012-05-05,85
15466,2012-05-06,82
15467,2012-05-07,90
15468,2012-05-08,92
15469,2012-05-09,82
15470,2012-05-10,98
15471,2012-05-11,93
15472,2012-05-12,78
15473,2012-05-13,82
15474,2012-05-14,84
15475,2012-05-15,93
15476,2012-05-16,80
15477,2012-05-17,80
15478,2012-05-18,72
15479,2012-05-19,89
15480,2012-05-20,90
15481,2012-05-21,91
15482,2012-05-22,81
15483,2012-05-23,102
15484,2012-05-24,84
15485,2012-05-25,76
15486,2012-05-26,76
15487,2012-05-27,90
15488,2012-05-28,86
15489,2012-05-29,81
15490,2012-05-30,86
15491,2012-05-31,79
15492,2012-06-01,75
15493,2012-06-02,77
15494,2012-06-03,73
15495,2012-06-04,89
15496,2012-06-05,90
15497,2012-06-06,88
15498,2012-06-07,83
15499,2012-06-08,92
15500,2012-06-09,97
15501,2012-06-10,76
15502,2012-06-11,97
15503,2012-06-12,75
15504,2012-06-13,92
15505,2012-06-14,73
15506,2012-06-15,94
15507,2012-06-16,82
15508,2012-06-17,76
15509,2012-06-18,70
15510,2012-06-19,81
15511,2012-06-20,78
15512,2012-06-21,90
15513,2012-06-22,76
15514,2012-06-23,88
15515,2012-06-24,83
15516,2012-06-25,71
15517,2012-06-26,87
15518,2012-06-27,80
15519,2012-06-28,90
15520,2012-06-29,97
15521,2012-06-30,82
15522,2012-07-01,78
15523,2012-07-02,88
15524,2012-07-03,88
15525,2012-07-04,98
15526,2012-07-05,72
15527,2012-07-06,76
15528,2012-07-07,81
15529,2012-07-08,70
15530,2012-07-09,89
15531,2012-07-10,82
15532,2012-07-11,75
15533,2012-07-12,82
15534,2012-07-13,79
15535,2012-07-14,83
15536,2012-07-15,83
15537,2012-07-16,78
15538,2012-07-17,74
15539,2012-07-18,92
15540,2012-07-19,91
15541,2012-07-20,85
15542,2012-07-21,76
15543,2012-07-22,100
15544,2012-07-23,99
15545,2012-07-24,85
15546,2012-07-25,70
15547,2012-07-26,87
15548,2012-07-27,84
15549,2012-07-28,89
15550,2012-07-29,84
15551,2012-07-30,82
15552,2012-07-31,88
15553,2012-08-01,73
15554,2012-08-02,81
15555,2012-08-03,75
15556,2012-08-04,52
15557,2012-08-05,77
15558,2012-08-06,87
15559,2012-08-07,73
15560,2012-08-08,83
15561,2012-08-09,77
15562,2012-08-10,80
15563,2012-08-11,102
15564,2012-08-12,83
15565,2012-08-13,89
15566,2012-08-14,89
15567,2012-08-15,99
15568,2012-08-16,90
15569,2012-08-17,64
15570,2012-08-18,90
15571,2012-08-19,76
15572,2012-08-20,73
15573,2012-08-21,71
15574,2012-08-22,100
15575,2012-08-23,99
15576,2012-08-24,87
15577,2012-08-25,83
15578,2012-08-26,85
15579,2012-08-27,84
15580,2012-08-28,89
15581,2012-08-29,79
15582,2012-08-30,99
15583,2012-08-31,99
15584,2012-09-01,79
15585,2012-09-02,73
15586,2012-09-03,85
15587,2012-09-04,73
15588,2012-09-05,78
15589,2012-09-06,95
15590,2012-09-07,86
15591,2012-09-08,63
15592,2012-09-09,82
15593,2012-09-10,76
15594,2012-09-11,90
15595,2012-09-12,79
15596,2012-09-13,77
15597,2012-09-14,67
15598,2012-09-15,82
15599,2012-09-16,88
15600,2012-09-17,85
15601,2012-09-18,87
15602,2012-09-19,73
15603,2012-09-20,77
15604,2012-09-21,84
15605,2012-09-22,101
15606,2012-09-23,80
15607,2012-09-24,86
15608,2012-09-25,93
15609,2012-09-26,68
15610,2012-09-27,99
15611,2012-09-28,88
15612,2012-09-29,75
15613,2012-09-30,77
15614,2012-10-01,89
15615,2012-10-02,99
15616,2012-10-03,90
15617,2012-10-04,89
15618,2012-10-05,98
15619,2012-10-06,99
15620,2012-10-07,95
15621,2012-10-08,92
15622,2012-10-09,87
15623,2012-10-10,88
15624,2012-10-11,86
15625,2012-10-12,84
15626,2012-10-13,83
15627,2012-10-14,103
15628,2012-10-15,81
15629,2012-10-16,89
15630,2012-10-17,97
15631,2012-10-18,91
15632,2012-10-19,109
15633,2012-10-20,73
15634,2012-10-21,76
15635,2012-10-22,89
15636,2012-10-23,92
15637,2012-10-24,75
15638,2012-10-25,83
15639,2012-10-26,98
15640,2012-10-27,80
15641,2012-10-28,68
15642,2012-10-29,99
15643,2012-10-30,89
15644,2012-10-31,107
15645,2012-11-01,99
15646,2012-11-02,85
15647,2012-11-03,91
15648,2012-11-04,97
15649,2012-11-05,78
15650,2012-11-06,84
15651,2012-11-07,74
15652,2012-11-08,110
15653,2012-11-09,88
15654,2012-11-10,95
15655,2012-11-11,83
15656,2012-11-12,82
15657,2012-11-13,87
15658,2012-11-14,77
15659,2012-11-15,85
15660,2012-11-16,77
15661,2012-11-17,93
15662,2012-11-18,83
15663,2012-11-19,80
15664,2012-11-20,84
15665,2012-11-21,102
15666,2012-11-22,98
15667,2012-11-23,80
15668,2012-11-24,84
15669,2012-11-25,84
15670,2012-11-26,85
15671,2012-11-27,76
15672,2012-11-28,85
15673,2012-11-29,86
15674,2012-11-30,65
15675,2012-12-01,88
15676,2012-12-02,71
15677,2012-12-03,79
15678,2012-12-04,80
15679,2012-12-05,84
15680,2012-12-06,87
15681,2012-12-07,78
15682,2012-12-08,61
15683,2012-12-09,86
15684,2012-12-10,76
15685,2012-12-11,72
15686,2012-12-12,67
15687,2012-12-13,87
15688,2012-12-14,87
15689,2012-12-15,111
15690,2012-12-16,84
15691,2012-12-17,75
15692,2012-12-18,95
15693,2012-12-19,66
15694,2012-12-20,72
15695,2012-12-21,71
15696,2012-12-22,72
15697,2012-12-23,95
15698,2012-12-24,70
15699,2012-12-25,75
15700,2012-12-26,98
15701,2012-12-27,84
15702,2012-12-28,77
15703,2012-12-29,120
15704,2012-12-30,78
15705,2012-12-31,77
15706,2013-01-01,75
15707,2013-01-02,96
15708,2013-01-03,97
15709,2013-01-04,95
15710,2013-01-05,89
15711,2013-01-06,80
15712,2013-01-07,93
15713,2013-01-08,71
15714,2013-01-09,84
15715,2013-01-10,70
15716,2013-01-11,78
15717,2013-01-12,86
15718,2013-01-13,92
15719,2013-01-14,98
15720,2013-01-15,82
15721,2013-01-16,94
15722,2013-01-17,71
15723,2013-01-18,91
15724,2013-01-19,86
15725,2013-01-20,109
